MSFT_Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,AMZN_Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Adj Close,AMZN_Volume,META_Date,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,GOOG_Date,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Adj Close,GOOG_Volume,AAPL_Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume
6/22/22,251.889999,257.170013,250.369995,253.130005,252.593842,25939900,6/22/22,107.43,112.129997,107.019997,108.949997,108.949997,60040100,6/22/22,158.380005,160.789993,155.440002,155.850006,155.850006,47267800,6/22/22,111.163002,113.769501,110.724297,112.033997,112.033997,23922000,6/22/22,134.789993,137.759995,133.910004,135.350006,134.938416,73409200
6/23/22,255.570007,259.369995,253.630005,258.859985,258.311676,25861400,6/23/22,110.389999,113,107.93,112.440002,112.440002,64345300,6/23/22,156.270004,159.75,154.25,158.75,158.75,40499200,6/23/22,112.949997,113.196503,111.028999,112.684502,112.684502,24710000,6/23/22,136.820007,138.589996,135.630005,138.270004,137.849533,72433800
6/24/22,261.809998,267.980011,261.720001,267.700012,267.132996,33923200,6/24/22,112.379997,116.709999,111.43,116.459999,116.459999,69867600,6/24/22,161.729996,170.25,161.300003,170.160004,170.160004,68736000,6/24/22,113.602997,118.637497,113.602997,118.538002,118.538002,39122000,6/24/22,139.899994,141.910004,139.770004,141.660004,141.229218,89116800
6/27/22,268.209991,268.299988,263.279999,264.890015,264.328949,24615100,6/27/22,117.089996,117.980003,112.699997,113.220001,113.220001,62133200,6/27/22,171.320007,171.75,168.009995,169.490005,169.490005,29174600,6/27/22,118.934998,119.25,116.000748,116.622498,116.622498,32840000,6/27/22,142.699997,143.490005,140.970001,141.660004,141.229218,70207900
6/28/22,263.980011,266.910004,256.320007,256.480011,255.936752,27295500,6/28/22,113.5,114.849998,107.040001,107.400002,107.400002,74942900,6/28/22,169.899994,171.300003,160.610001,160.679993,160.679993,27744500,6/28/22,116.350998,117.856499,112.444,112.571503,112.571503,28232000,6/28/22,142.130005,143.419998,137.320007,137.440002,137.022064,67083400
6/29/22,257.589996,261.970001,255.759995,260.26001,259.70874,20069800,6/29/22,107.379997,110.989998,106.910004,108.919998,108.919998,66375300,6/29/22,163.570007,166.330002,160.320007,163.940002,163.940002,28595200,6/29/22,112.148499,113.664497,111.554001,112.2565,112.2565,18628000,6/29/22,137.460007,140.669998,136.669998,139.229996,138.80661,66242400
6/30/22,257.049988,259.529999,252.899994,256.829987,256.28598,31730900,6/30/22,108.110001,108.18,102.519997,106.209999,106.209999,97679400,6/30/22,162.149994,165.229996,158.490005,161.25,161.25,35250600,6/30/22,110.499496,111.329803,107.309998,109.372498,109.372498,38046000,6/30/22,137.25,138.369995,133.770004,136.720001,136.304245,98964500
7/1/22,256.390015,259.769989,254.610001,259.579987,259.030182,22837700,7/1/22,106.290001,109.75,105.849998,109.559998,109.559998,73021200,7/1/22,160.309998,160.619995,155,160.029999,160.029999,31423900,7/1/22,108.336998,109.806351,107.105003,109.081001,109.081001,31028000,7/1/22,136.039993,139.039993,135.660004,138.929993,138.507507,71051600
7/5/22,256.160004,262.980011,254.740005,262.850006,262.293274,22941000,7/5/22,107.599998,114.080002,106.32,113.5,113.5,76583700,7/5/22,158.139999,168.25,157.020004,168.190002,168.190002,28618600,7/5/22,107.514503,114.052597,106.249496,113.887001,113.887001,36398000,7/5/22,137.770004,141.610001,136.929993,141.559998,141.129517,73353800
7/6/22,263.75,267.98999,262.399994,266.209991,265.646118,23824400,7/6/22,113.209999,115.480003,112.010002,114.330002,114.330002,66958900,7/6/22,168.199997,171.589996,165.460007,169.770004,169.770004,23085900,7/6/22,114.092003,116.351997,112.250504,115.213501,115.213501,28852000,7/6/22,141.350006,144.119995,141.080002,142.919998,142.485397,74064300
7/7/22,265.119995,269.059998,265.019989,268.399994,267.831482,20859900,7/7/22,113.849998,116.989998,113.489998,116.330002,116.330002,57872300,7/7/22,169.449997,172.720001,167.779999,172.190002,172.190002,24083400,7/7/22,116.008003,119.862,115.533997,119.306,119.306,32184000,7/7/22,143.289993,146.550003,143.279999,146.350006,145.904968,66253700
7/8/22,264.790009,268.100006,263.290009,267.660004,267.093079,19658800,7/8/22,114.599998,116.580002,113.690002,115.540001,115.540001,45719700,7/8/22,169.979996,172.399994,168.149994,170.880005,170.880005,19249200,7/8/22,117.550003,120.434998,117.514,120.168503,120.168503,29082000,7/8/22,145.259995,147.550003,145,147.039993,146.59285,64547800
7/11/22,265.649994,266.529999,262.179993,264.51001,263.949738,19455200,7/11/22,114.080002,114.300003,110.870003,111.75,111.75,53487600,7/11/22,167.070007,167.490005,161.910004,162.880005,162.880005,21885600,7/11/22,118.650002,118.794502,116.234497,116.522499,116.522499,26718000,7/11/22,145.669998,146.639999,143.779999,144.869995,144.429443,63141600
7/12/22,265.880005,265.940002,252.039993,253.669998,253.13269,35868500,7/12/22,112.160004,113.230003,108.339996,109.220001,109.220001,54280300,7/12/22,164.800003,165.910004,162.100006,163.270004,163.270004,16639700,7/12/22,116.838501,117.849503,114.614998,114.849503,114.849503,24970000,7/12/22,145.759995,148.449997,145.050003,145.860001,145.416443,77588800
7/13/22,250.190002,253.550003,248.110001,252.720001,252.184708,29497400,7/13/22,107.029999,111.779999,106.010002,110.400002,110.400002,61353800,7/13/22,160.160004,164.979996,159.610001,163.490005,163.490005,16555100,7/13/22,112.639,115.156998,111.822998,112.186996,112.186996,38958000,7/13/22,142.990005,146.449997,142.119995,145.490005,145.047577,71185600
7/14/22,250.570007,255.139999,245.940002,254.080002,253.54184,25102800,7/14/22,110.239998,111.18,107.580002,110.629997,110.629997,51163100,7/14/22,161.220001,162.589996,157.279999,158.050003,158.050003,23765200,7/14/22,110.825996,111.987503,109.3255,111.440002,111.440002,32366000,7/14/22,144.080002,148.949997,143.25,148.470001,148.018509,78140700
7/15/22,255.720001,260.369995,254.770004,256.720001,256.176239,29774100,7/15/22,112.5,115.589996,111.589996,113.550003,113.550003,84317800,7/15/22,160.539993,164.979996,159.820007,164.699997,164.699997,23342800,7/15/22,112.962997,114.000504,111.822502,112.766998,112.766998,34330000,7/15/22,149.779999,150.860001,148.199997,150.169998,149.713348,76259900
7/18/22,259.75,260.839996,253.300003,254.25,253.711472,20975000,7/18/22,115,117.239998,113.150002,113.760002,113.760002,59115400,7/18/22,166.75,171.690002,165.639999,167.229996,167.229996,23574300,7/18/22,113.440002,114.800003,109.300003,109.910004,109.910004,33354000,7/18/22,150.740005,151.570007,146.699997,147.070007,146.622772,81420900
7/19/22,257.579987,259.720001,253.679993,259.529999,258.980286,25012600,7/19/22,115.699997,118.949997,114.029999,118.209999,118.209999,60990000,7/19/22,170.369995,176.490005,169.509995,175.779999,175.779999,25933700,7/19/22,111.730003,114.809998,110.5,114.620003,114.620003,30992300,7/19/22,147.919998,151.229996,146.910004,151,150.540817,82982400
7/20/22,259.899994,264.869995,258.910004,262.269989,261.714478,22788300,7/20/22,118.620003,123.480003,118.32,122.769997,122.769997,71268300,7/20/22,177.490005,183.600006,176.699997,183.089996,183.089996,24784300,7/20/22,114.059998,116.330002,113.260002,114.699997,114.699997,26780100,7/20/22,151.119995,153.720001,150.369995,153.039993,152.574615,64823400
7/21/22,259.790009,264.890015,257.029999,264.839996,264.279022,22404700,7/21/22,123.199997,124.849998,121.260002,124.629997,124.629997,60239900,7/21/22,180.630005,183.850006,178.869995,183.169998,183.169998,27195800,7/21/22,115.089996,115.209999,111.910004,115.040001,115.040001,27267800,7/21/22,154.5,155.570007,151.940002,155.350006,154.877594,65086600
7/22/22,265.23999,265.329987,259.070007,260.359985,259.808502,21881300,7/22/22,125.010002,125.5,121.349998,122.419998,122.419998,51463800,7/22/22,173.070007,175.600006,168.410004,169.270004,169.270004,42583900,7/22/22,111.809998,113.18,107.599998,108.360001,108.360001,44455300,7/22/22,155.389999,156.279999,153.410004,154.089996,153.621414,66675400
7/25/22,261,261.5,256.809998,258.829987,258.281769,21056000,7/25/22,122.699997,123.639999,120.029999,121.139999,121.139999,50221300,7/25/22,169,170.570007,164.809998,166.649994,166.649994,26166300,7/25/22,108.879997,110.580002,107.010002,108.209999,108.209999,28289900,7/25/22,154.009995,155.039993,152.279999,152.949997,152.484894,53623900
7/26/22,259.859985,259.880005,249.570007,251.899994,251.36644,39348000,7/26/22,115.790001,118.150002,114.529999,114.809998,114.809998,67075100,7/26/22,165.940002,166,157.949997,159.149994,159.149994,28468400,7/26/22,107.43,107.739998,104.760002,105.440002,105.440002,36626600,7/26/22,152.259995,153.089996,150.800003,151.600006,151.139008,55138700
7/27/22,261.160004,270.049988,258.850006,268.73999,268.170776,45994000,7/27/22,117.309998,121.900002,117.160004,120.970001,120.970001,61582000,7/27/22,162.589996,170.869995,162.020004,169.580002,169.580002,43846600,7/27/22,109.599998,114.400002,108.419998,113.599998,113.599998,41474600,7/27/22,152.580002,157.330002,152.160004,156.789993,156.313202,78620700
7/28/22,269.75,277.839996,267.869995,276.410004,275.824524,33459300,7/28/22,121.57,122.839996,118.080002,122.279999,122.279999,82245500,7/28/22,161.059998,161.509995,154.850006,160.720001,160.720001,73214300,7/28/22,112.800003,114.699997,111.850998,114.589996,114.589996,23303800,7/28/22,156.979996,157.639999,154.410004,157.350006,156.871521,81378700
7/29/22,277.700012,282,276.630005,280.73999,280.145355,32152800,7/29/22,134.899994,137.649994,132.410004,134.949997,134.949997,148892900,7/29/22,157.690002,160.139999,155.169998,159.100006,159.100006,42065400,7/29/22,113.400002,116.900002,113.230003,116.639999,116.639999,31336200,7/29/22,161.240005,163.630005,159.5,162.509995,162.015808,101786900
8/1/22,277.820007,281.279999,275.839996,278.01001,277.421143,21539600,8/1/22,134.960007,138.830002,133.509995,135.389999,135.389999,76846900,8/1/22,157.25,165.190002,155.229996,159.929993,159.929993,40596700,8/1/22,115.529999,117.120003,114.690002,115.480003,115.480003,22856200,8/1/22,161.009995,163.589996,160.889999,161.509995,161.01886,67829400
8/2/22,276,277.890015,272.380005,274.820007,274.237915,22754200,8/2/22,134.720001,137.440002,134.089996,134.160004,134.160004,61922400,8/2/22,158.309998,162.240005,158.009995,160.190002,160.190002,27374500,8/2/22,114.43,117.080002,114.260002,115.900002,115.900002,17911000,8/2/22,160.100006,162.410004,159.630005,160.009995,159.523407,59907000
8/3/22,276.76001,283.5,276.609985,282.470001,281.871704,23518900,8/3/22,136.210007,140.490005,136.050003,139.520004,139.520004,71827800,8/3/22,162.690002,169.539993,161.570007,168.800003,168.800003,31721900,8/3/22,116.339996,119.419998,116.150002,118.779999,118.779999,25302800,8/3/22,160.839996,166.589996,160.75,166.130005,165.624817,82507500
8/4/22,281.799988,283.799988,280.170013,283.649994,283.049194,18098700,8/4/22,140.580002,143.559998,139.550003,142.570007,142.570007,70585000,8/4/22,168.300003,172.149994,166.800003,170.570007,170.570007,23938200,8/4/22,118.300003,119.5,117.709999,118.870003,118.870003,15757700,8/4/22,166.009995,167.190002,164.429993,165.809998,165.305786,55474100
8/5/22,279.149994,283.649994,278.679993,282.910004,282.31076,16774600,8/5/22,140.100006,142.860001,139.600006,140.800003,140.800003,50686900,8/5/22,166.990005,171.610001,165.800003,167.110001,167.110001,25832700,8/5/22,116.93,118.860001,116.709999,118.220001,118.220001,15615700,8/5/22,163.210007,165.850006,163,165.350006,165.076172,56697000
8/8/22,284.049988,285.920013,279.320007,280.320007,279.726257,18739200,8/8/22,142.050003,144.229996,138.289993,139.410004,139.410004,52229000,8/8/22,168,177.509995,167.130005,170.25,170.25,27299100,8/8/22,119.120003,120.860001,117.830002,118.139999,118.139999,17061100,8/8/22,166.369995,167.809998,164.199997,164.869995,164.596954,60276900
8/9/22,279.640015,283.079987,277.609985,282.299988,281.702057,23405200,8/9/22,138.050003,138.949997,136.210007,137.830002,137.830002,40434700,8/9/22,168.949997,169.529999,166.600006,168.529999,168.529999,18655100,8/9/22,117.989998,118.199997,116.559998,117.5,117.5,15424300,8/9/22,164.020004,165.820007,163.25,164.919998,164.646866,63135500
8/10/22,288.170013,289.809998,286.940002,289.160004,288.547516,24687800,8/10/22,142.899994,144.600006,141.009995,142.690002,142.690002,54773800,8/10/22,175.990005,180.479996,173.949997,178.339996,178.339996,30262100,8/10/22,119.589996,121.779999,119.360001,120.650002,120.650002,20497000,8/10/22,167.679993,169.339996,166.899994,169.240005,168.959732,70170500
8/11/22,290.850006,291.209991,286.51001,287.019989,286.412048,20065900,8/11/22,143.860001,144.490005,139.759995,140.639999,140.639999,44867300,8/11/22,179.710007,183.100006,176.369995,177.490005,177.490005,24079100,8/11/22,122.080002,122.339996,119.550003,119.82,119.82,16671600,8/11/22,170.059998,170.990005,168.190002,168.490005,168.210968,57149200
8/12/22,288.480011,291.910004,286.940002,291.910004,291.291718,22619700,8/12/22,142.050003,143.570007,140.119995,143.550003,143.550003,47643500,8/12/22,180.809998,181.460007,178.910004,180.5,180.5,21274000,8/12/22,121.160004,122.650002,120.400002,122.650002,122.650002,16121100,8/12/22,169.820007,172.169998,169.399994,172.100006,171.814987,68039400
8/15/22,291,294.179993,290.109985,293.470001,292.848389,18085700,8/15/22,142.800003,143.759995,141.490005,143.179993,143.179993,39014600,8/15/22,178.960007,181.440002,178.199997,180.889999,180.889999,15878700,8/15/22,122.209999,123.260002,121.57,122.879997,122.879997,15525000,8/15/22,171.520004,173.389999,171.350006,173.190002,172.903183,54091700
8/16/22,291.98999,294.040009,290.420013,292.709991,292.089996,18102900,8/16/22,143.910004,146.570007,142,144.779999,144.779999,59102900,8/16/22,179.440002,180.990005,177.039993,179.470001,179.470001,21156700,8/16/22,122.32,123.227997,121.535004,122.510002,122.510002,15626200,8/16/22,172.779999,173.710007,171.660004,173.029999,172.743439,56377100
8/17/22,289.73999,293.350006,289.470001,291.320007,291.320007,18253400,8/17/22,142.690002,143.380005,140.779999,142.100006,142.100006,48149800,8/17/22,176.759995,178.139999,174.169998,174.850006,174.850006,20118100,8/17/22,120.93,122.150002,120.199997,120.32,120.32,17589200,8/17/22,172.770004,176.149994,172.570007,174.550003,174.260925,79542000
8/18/22,290.190002,291.910004,289.079987,290.170013,290.170013,17186200,8/18/22,141.320007,142.770004,140.380005,142.300003,142.300003,37458700,8/18/22,174.339996,175.759995,171.860001,174.660004,174.660004,18844500,8/18/22,120.230003,121.690002,119.550003,120.860001,120.860001,15652000,8/18/22,173.75,174.899994,173.119995,174.149994,173.861588,62290100
8/19/22,288.899994,289.25,285.559998,286.149994,286.149994,20570000,8/19/22,140.470001,141.110001,137.910004,138.229996,138.229996,47792800,8/19/22,170.199997,172.320007,167.050003,167.960007,167.960007,26240800,8/19/22,119.870003,120,117.669998,118.120003,118.120003,20187000,8/19/22,173.029999,173.740005,171.309998,171.520004,171.235947,70346300
8/22/22,282.079987,282.459991,277.220001,277.75,277.75,25061100,8/22/22,135.720001,136.320007,132.850006,133.220001,133.220001,50461500,8/22/22,165.490005,165.490005,162.259995,163.050003,163.050003,19499700,8/22/22,116.099998,116.5,114.669998,115.07,115.07,19316000,8/22/22,169.690002,169.860001,167.139999,167.570007,167.292496,69026800
8/23/22,276.440002,278.859985,275.399994,276.440002,276.440002,17527400,8/23/22,133.410004,134.990005,132.949997,133.619995,133.619995,36252100,8/23/22,162.479996,165.050003,160.699997,161.110001,161.110001,18111800,8/23/22,114.32,115.93,114.300003,114.769997,114.769997,14390700,8/23/22,167.080002,168.710007,166.649994,167.229996,166.953049,54147100
8/24/22,275.410004,277.230011,275.109985,275.790009,275.790009,18137000,8/24/22,132.75,135.470001,132.100006,133.800003,133.800003,38627000,8/24/22,160.600006,165.460007,159.770004,163.259995,163.259995,20891500,8/24/22,114.449997,115.717003,113.779999,114.699997,114.699997,16051200,8/24/22,167.320007,168.110001,166.25,167.529999,167.252548,53841500
8/25/22,277.329987,279.019989,274.519989,278.850006,278.850006,16583400,8/25/22,135.259995,137.419998,134.279999,137.279999,137.279999,37496300,8/25/22,165.179993,168.880005,164.020004,168.779999,168.779999,15550500,8/25/22,115.150002,117.779999,115.050003,117.699997,117.699997,14874700,8/25/22,168.779999,170.139999,168.350006,170.029999,169.748413,51218200
8/26/22,279.079987,280.339996,267.980011,268.089996,268.089996,27549300,8/26/22,136.550003,137.830002,130.5,130.75,130.75,53322700,8/26/22,168.479996,170.919998,161.669998,161.779999,161.779999,24023600,8/26/22,115.809998,116.599998,111.220001,111.300003,111.300003,31698700,8/26/22,170.570007,171.050003,163.559998,163.619995,163.349014,78961000
8/29/22,265.850006,267.399994,263.850006,265.230011,265.230011,20338500,8/29/22,129.899994,131.949997,128.770004,129.789993,129.789993,48101600,8/29/22,160.660004,163.050003,159.009995,159.169998,159.169998,20052700,8/29/22,110.779999,111.959999,109.809998,110.339996,110.339996,20386100,8/29/22,161.149994,162.899994,159.820007,161.380005,161.112747,73314000
8/30/22,266.670013,267.049988,260.660004,262.970001,262.970001,22767100,8/30/22,131.25,132.070007,126.849998,128.729996,128.729996,49203000,8/30/22,160.350006,161.660004,155.910004,157.160004,157.160004,19567900,8/30/22,111.029999,111.370003,108.800003,109.910004,109.910004,20548200,8/30/22,162.130005,162.559998,157.720001,158.910004,158.646835,77906200
8/31/22,265.390015,267.109985,261.329987,261.470001,261.470001,24791800,8/31/22,129.449997,130.589996,126.739998,126.769997,126.769997,53648700,8/31/22,167.070007,167.839996,162.139999,162.929993,162.929993,40953000,8/31/22,111.629997,111.769997,109.050003,109.150002,109.150002,25898000,8/31/22,160.309998,160.580002,157.139999,157.220001,156.959625,87991100
9/1/22,258.869995,260.890015,255.410004,260.399994,260.399994,23263400,9/1/22,126,128.020004,123.660004,127.82,127.82,56636100,9/1/22,163.580002,167.360001,160.350006,165.360001,165.360001,30145700,9/1/22,109.199997,111.220001,108.190002,110.550003,110.550003,22784400,9/1/22,156.639999,158.419998,154.669998,157.960007,157.69841,74229900
9/2/22,261.700012,264.73999,254.470001,256.059998,256.059998,22841600,9/2/22,129.5,131.380005,126.389999,127.510002,127.510002,57378500,9/2/22,167.449997,167.929993,159.220001,160.320007,160.320007,22634200,9/2/22,111.339996,111.675003,108.129997,108.68,108.68,20618100,9/2/22,159.75,160.360001,154.970001,155.809998,155.551956,76905200
9/6/22,256.200012,257.829987,251.940002,253.25,253.25,21328200,9/6/22,127.919998,128.619995,124.739998,126.110001,126.110001,43888600,9/6/22,160.100006,161.690002,157.690002,158.539993,158.539993,19339800,9/6/22,108.135002,108.879997,106.510002,107.480003,107.480003,20565100,9/6/22,156.470001,157.089996,153.690002,154.529999,154.274078,73714800
9/7/22,254.699997,258.829987,253.220001,258.089996,258.089996,24126700,9/7/22,126.120003,129.820007,125.400002,129.479996,129.479996,47900300,9/7/22,157.759995,160.960007,156.809998,160.389999,160.389999,16831200,9/7/22,107.760002,110.989998,107.614998,110.480003,110.480003,22987200,9/7/22,154.820007,156.669998,153.610001,155.960007,155.701721,87449600
9/8/22,257.51001,260.429993,254.789993,258.519989,258.519989,20319900,9/8/22,127.720001,130.279999,127.099998,129.820007,129.820007,43988500,9/8/22,158.710007,162.229996,157.740005,162.059998,162.059998,22530800,9/8/22,109.18,110.580002,108.059998,109.419998,109.419998,21660700,9/8/22,154.639999,156.360001,152.679993,154.460007,154.204208,84923800
9/9/22,260.5,265.230011,260.290009,264.459991,264.459991,22084700,9/9/22,130.910004,133.690002,130.759995,133.270004,133.270004,49387600,9/9/22,163.25,169.539993,163.020004,169.149994,169.149994,22086800,9/9/22,110.050003,112,110,111.779999,111.779999,21732900,9/9/22,155.470001,157.820007,154.75,157.369995,157.109375,68028800
9/12/22,265.779999,267.450012,265.160004,266.649994,266.649994,18747700,9/12/22,134.100006,136.490005,134,136.449997,136.449997,53826900,9/12/22,167.389999,171.389999,167.279999,168.960007,168.960007,23220400,9/12/22,111.989998,112.639999,110.93,111.870003,111.870003,19732900,9/12/22,159.589996,164.259995,159.300003,163.429993,163.159332,104956000
9/13/22,258.839996,260.399994,251.589996,251.990005,251.990005,33353300,9/13/22,131.009995,131.399994,126.269997,126.82,126.82,72694000,9/13/22,161.539993,161.630005,152.669998,153.130005,153.130005,44444100,9/13/22,108.889999,109.370003,105,105.309998,105.309998,33015000,9/13/22,159.899994,160.539993,153.369995,153.839996,153.58522,122656600
9/14/22,253.529999,254.229996,249.860001,252.220001,252.220001,23913000,9/14/22,127.360001,128.839996,126.330002,128.550003,128.550003,45316800,9/14/22,153.330002,153.539993,149.050003,151.470001,151.470001,43064200,9/14/22,105.440002,106.099998,104.5,105.870003,105.870003,22115800,9/14/22,154.789993,157.100006,153.610001,155.309998,155.05278,87965400
9/15/22,249.770004,251.399994,244.020004,245.380005,245.380005,31530900,9/15/22,127.379997,130.369995,125.5,126.279999,126.279999,52887200,9/15/22,149.800003,154.199997,148.699997,149.550003,149.550003,34606300,9/15/22,105.010002,106.209999,103.309998,103.900002,103.900002,26494900,9/15/22,154.649994,155.240005,151.380005,152.369995,152.117645,90481100
9/16/22,244.259995,245.300003,242.059998,244.740005,244.740005,39775100,9/16/22,122.779999,123.870003,120.699997,123.529999,123.529999,115612500,9/16/22,148.050003,148.580002,144.289993,146.289993,146.289993,40122800,9/16/22,102.970001,104.029999,101.855003,103.629997,103.629997,64540100,9/16/22,151.210007,151.350006,148.369995,150.699997,150.450424,162157000
9/19/22,242.470001,245.139999,240.850006,244.520004,244.520004,26826900,9/19/22,122.160004,124.709999,121.800003,124.660004,124.660004,47279700,9/19/22,145.240005,148.580002,145.100006,148.020004,148.020004,22169500,9/19/22,102.540001,104.019997,102.370003,103.849998,103.849998,19738600,9/19/22,149.309998,154.559998,149.100006,154.479996,154.224152,81474200
9/20/22,242.070007,243.509995,239.639999,242.449997,242.449997,26660300,9/20/22,123.349998,124.400002,121.139999,122.190002,122.190002,47698400,9/20/22,145.779999,148.839996,145.220001,146.089996,146.089996,23217400,9/20/22,102.879997,103.169998,101.120003,101.830002,101.830002,24001700,9/20/22,153.399994,158.080002,153.080002,156.899994,156.640152,107689800
9/21/22,244.270004,247.660004,238.899994,238.949997,238.949997,28625600,9/21/22,122.489998,123.760002,118.449997,118.540001,118.540001,58498900,9/21/22,146.389999,149.600006,142,142.119995,142.119995,38338600,9/21/22,102.239998,103.489998,99.989998,100.010002,100.010002,26596800,9/21/22,157.339996,158.740005,153.600006,153.720001,153.465424,101696800
9/22/22,237.869995,243.860001,237.570007,240.979996,240.979996,31061200,9/22/22,117.080002,118.790001,116.260002,117.309998,117.309998,55229200,9/22/22,141.550003,144.580002,140.869995,142.820007,142.820007,34418500,9/22/22,99.449997,101.68,99.410004,100.57,100.57,21272700,9/22/22,152.380005,154.470001,150.910004,152.740005,152.487045,86652500
9/23/22,239.539993,241.130005,235.199997,237.919998,237.919998,34137200,9/23/22,116,116.050003,112.059998,113.779999,113.779999,65081200,9/23/22,141.419998,142.619995,138.889999,140.410004,140.410004,31710700,9/23/22,100.059998,100.110001,98.010002,99.169998,99.169998,25657000,9/23/22,151.190002,151.470001,148.559998,150.429993,150.180862,95939200
9/26/22,237.050003,241.449997,236.899994,237.449997,237.449997,27694200,9/26/22,113.300003,117.339996,113.129997,115.150002,115.150002,62723300,9/26/22,140.119995,142.240005,136.190002,136.369995,136.369995,30497000,9/26/22,98.610001,100.440002,98.379997,98.809998,98.809998,22437900,9/26/22,149.660004,153.770004,149.639999,150.770004,150.520309,93339400
9/27/22,239.979996,241.800003,234.5,236.410004,236.410004,27018700,9/27/22,117.199997,118.32,113.050003,114.410004,114.410004,60094700,9/27/22,137.919998,139.419998,134.119995,134.399994,134.399994,30826500,9/27/22,99.910004,100.459999,97.339996,98.089996,98.089996,24225000,9/27/22,152.740005,154.720001,149.949997,151.759995,151.508667,84442700
9/28/22,236.809998,242.330002,234.729996,241.070007,241.070007,29029700,9/28/22,114.379997,118.699997,113.800003,118.010002,118.010002,55763800,9/28/22,134.619995,142.029999,134.270004,141.610001,141.610001,32658500,9/28/22,98.019997,101.400002,97.800003,100.739998,100.739998,24617000,9/28/22,147.639999,150.639999,144.839996,149.839996,149.591843,146691400
9/29/22,238.889999,239.949997,234.410004,237.5,237.5,27484200,9/29/22,115.599998,116.07,113.059998,114.800003,114.800003,58969700,9/29/22,139.360001,139.839996,135.199997,136.410004,136.410004,38985400,9/29/22,99.300003,99.300003,96.519997,98.089996,98.089996,21921500,9/29/22,146.100006,146.720001,140.679993,142.479996,142.244034,128138200
9/30/22,238.289993,240.539993,232.729996,232.899994,232.899994,35671100,9/30/22,114.080002,116.919998,112.839996,113,113,59409800,9/30/22,136.050003,140.990005,135.5,135.679993,135.679993,33166400,9/30/22,97.730003,99.494003,96.029999,96.150002,96.150002,26277800,9/30/22,141.279999,143.100006,138,138.199997,137.971115,124705400
10/3/22,235.410004,241.610001,234.660004,240.740005,240.740005,28880400,10/3/22,113.580002,116.910004,112.449997,115.879997,115.879997,50941900,10/3/22,137.139999,139.619995,136.100006,138.610001,138.610001,27723100,10/3/22,97.220001,99.970001,97.019997,99.300003,99.300003,24840000,10/3/22,138.210007,143.070007,137.690002,142.449997,142.214081,114311700
10/4/22,245.089996,250.360001,244.979996,248.880005,248.880005,34888400,10/4/22,119.889999,123,119.790001,121.089996,121.089996,62812600,10/4/22,140.490005,142.389999,139.339996,140.279999,140.279999,34670700,10/4/22,101.040001,102.720001,101.040001,102.410004,102.410004,22580900,10/4/22,145.029999,146.220001,144.259995,146.100006,145.858047,87830100
10/5/22,245.990005,250.580002,244.100006,249.199997,249.199997,20347100,10/5/22,118.580002,121.75,117.690002,120.949997,120.949997,48217500,10/5/22,138.240005,140.210007,134.779999,138.979996,138.979996,27979300,10/5/22,100.690002,102.739998,99.739998,102.220001,102.220001,18475500,10/5/22,144.070007,147.380005,143.009995,146.399994,146.157532,79471000
10/6/22,247.929993,250.339996,246.080002,246.789993,246.789993,20239900,10/6/22,120.769997,121.529999,119.5,120.300003,120.300003,42253800,10/6/22,137.720001,141.449997,136.600006,139.070007,139.070007,36231100,10/6/22,101.5,103.730003,101.5,102.239998,102.239998,17156200,10/6/22,145.809998,147.539993,145.220001,145.429993,145.189148,68402200
10/7/22,240.899994,241.320007,233.169998,234.240005,234.240005,37732400,10/7/22,118,118.169998,113.879997,114.559998,114.559998,54626400,10/7/22,136.759995,138.289993,132.440002,133.449997,133.449997,33214800,10/7/22,100.650002,101.419998,99.209999,99.57,99.57,24249900,10/7/22,142.539993,143.100006,139.449997,140.089996,139.857986,85859100
10/10/22,233.050003,234.559998,226.729996,229.25,229.25,29743600,10/10/22,115.099998,116.25,112.43,113.669998,113.669998,42339700,10/10/22,133.550003,136.110001,131.869995,133.789993,133.789993,24024000,10/10/22,99.849998,99.989998,97.870003,98.709999,98.709999,16529900,10/10/22,140.419998,141.889999,138.570007,140.419998,140.187439,74899000
10/11/22,227.619995,229.059998,224.110001,225.410004,225.410004,30474000,10/11/22,112.709999,115.480003,110.389999,112.209999,112.209999,56432200,10/11/22,131.619995,132.660004,126.989998,128.539993,128.539993,38481400,10/11/22,98.25,100.120003,97.25,98.050003,98.050003,21617700,10/11/22,139.899994,141.350006,138.220001,138.979996,138.749832,77033700
10/12/22,225.399994,227.860001,223.960007,225.75,225.75,21903900,10/12/22,112.489998,113.830002,111.400002,112.900002,112.900002,45728700,10/12/22,128.320007,129.669998,126.25,127.5,127.5,34605200,10/12/22,98.269997,99.648003,97.669998,98.300003,98.300003,17343400,10/12/22,139.130005,140.360001,138.160004,138.339996,138.110886,70433700
